Time,W0, X0, Y0, Z0,W1, X1, Y1, Z1,W2, X2, Y2, Z2,W3, X3, Y3, Z3,W4, X4, Y4, Z4,W5, X5, Y5, Z5,W6, X6, Y6, Z6,W7, X7, Y7, Z7,
16-27-41.939,0.970,-0.149,-0.141,0.094,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.922,0.098,-0.181,0.320,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-27-41.959,0.969,-0.152,-0.147,0.090,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.920,0.101,-0.186,0.323,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-27-41.979,0.968,-0.154,-0.154,0.087,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.918,0.105,-0.191,0.326,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-27-41.999,0.967,-0.155,-0.160,0.083,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.915,0.107,-0.197,0.329,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-27-42.019,0.966,-0.156,-0.167,0.080,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.913,0.107,-0.204,0.330,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-27-42.039,0.965,-0.156,-0.174,0.078,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.911,0.105,-0.212,0.331,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-27-42.059,0.964,-0.155,-0.181,0.076,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.910,0.103,-0.220,0.331,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-27-42.079,0.963,-0.155,-0.188,0.074,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.908,0.101,-0.228,0.330,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-27-42.099,0.961,-0.155,-0.195,0.072,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.906,0.101,-0.235,0.330,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-27-42.119,0.960,-0.156,-0.201,0.070,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.904,0.104,-0.241,0.331,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-27-42.139,0.959,-0.154,-0.208,0.068,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.902,0.107,-0.248,0.332,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-27-42.159,0.958,-0.152,-0.214,0.067,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.899,0.108,-0.255,0.333,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-27-42.179,0.957,-0.150,-0.220,0.066,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.897,0.109,-0.261,0.334,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-27-42.201,0.956,-0.149,-0.226,0.064,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.894,0.112,-0.267,0.335,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-27-42.221,0.955,-0.150,-0.232,0.062,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.892,0.117,-0.272,0.337,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-27-42.241,0.953,-0.152,-0.237,0.059,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.889,0.123,-0.276,0.339,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-27-42.261,0.952,-0.152,-0.243,0.057,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.885,0.130,-0.280,0.344,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-27-42.280,0.951,-0.153,-0.248,0.053,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.880,0.139,-0.284,0.349,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-27-42.300,0.950,-0.153,-0.253,0.050,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.875,0.145,-0.288,0.354,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-27-42.320,0.949,-0.151,-0.259,0.046,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.871,0.150,-0.294,0.358,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-27-42.337,0.948,-0.148,-0.264,0.044,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.867,0.153,-0.300,0.362,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-27-42.359,0.947,-0.148,-0.268,0.040,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.863,0.154,-0.307,0.364,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-27-42.379,0.945,-0.149,-0.273,0.037,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.860,0.156,-0.313,0.366,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-27-42.399,0.944,-0.149,-0.278,0.033,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.857,0.158,-0.319,0.368,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-27-42.419,0.943,-0.148,-0.281,0.032,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.853,0.161,-0.325,0.371,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-27-42.439,0.941,-0.147,-0.288,0.026,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.848,0.164,-0.330,0.375,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-27-42.460,0.940,-0.147,-0.293,0.021,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.844,0.163,-0.337,0.378,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
